Preliminary design data,,
1901,,
Wavelength (nm),%R,%T
2095,5.09E-02,0.9472955
2095.199951,5.08E-02,0.9473793
2095.399902,5.07E-02,0.9474628
2095.600098,5.06E-02,0.9475462
2095.800049,5.05E-02,0.9476292
2096,5.04E-02,0.9477119
2096.199951,5.03E-02,0.9477943
2096.399902,5.03E-02,0.9478764
2096.600098,5.02E-02,0.9479584
2096.800049,5.01E-02,0.9480398
2097,5.00E-02,0.948121
2097.199951,4.99E-02,0.9482017
2097.399902,4.98E-02,0.9482822
2097.600098,4.97E-02,0.9483624
2097.800049,0.0496601,0.948442
2098,4.96E-02,0.9485213
2098.199951,4.95E-02,0.9486002
2098.399902,4.94E-02,0.9486786
2098.600098,4.93E-02,0.9487568
2098.800049,4.92E-02,0.9488344
2099,4.92E-02,0.9489115
2099.199951,4.91E-02,0.9489882
2099.399902,4.90E-02,0.9490644
2099.600098,0.0489278,0.9491403
2099.800049,4.88E-02,0.9492155
2100,4.88E-02,0.9492902
2100.199951,4.87E-02,0.9493644
2100.399902,4.86E-02,0.9494382
2100.600098,4.85E-02,0.9495114
2100.800049,4.85E-02,0.949584
2101,0.0483855,0.9496561
2101.199951,4.83E-02,0.9497276
2101.399902,4.82E-02,0.9497985
2101.600098,4.82E-02,0.949869
2101.800049,4.81E-02,0.9499387
2102,4.80E-02,0.9500079
2102.199951,4.79E-02,0.9500765
2102.399902,4.79E-02,0.9501444
2102.600098,4.78E-02,0.9502118
2102.800049,4.77E-02,0.9502784
2103,0.0476596,0.9503444
2103.199951,4.76E-02,0.9504097
2103.399902,4.75E-02,0.9504744
2103.600098,4.75E-02,0.9505385
2103.800049,0.0473872,0.9506018
2104,4.73E-02,0.9506644
2104.199951,4.73E-02,0.9507263
2104.399902,4.72E-02,0.9507875
2104.600098,4.71E-02,0.9508481
2104.800049,4.71E-02,0.9509079
2105,0.0469997,0.9509669
2105.199951,4.69E-02,0.9510252
2105.399902,4.69E-02,0.9510827
2105.600098,4.68E-02,0.9511395
2105.800049,4.68E-02,0.9511955
2106,0.0466972,0.9512507
2106.199951,4.66E-02,0.9513052
2106.399902,4.66E-02,0.9513589
2106.600098,4.65E-02,0.9514118
2106.800049,4.65E-02,0.9514638
2107,4.64E-02,0.9515151
2107.199951,4.64E-02,0.9515655
2107.399902,4.63E-02,0.9516152
2107.600098,4.63E-02,0.951664
2107.800049,4.62E-02,0.9517119
2108,0.0461519,0.951759
2108.199951,4.61E-02,0.9518053
2108.399902,4.61E-02,0.9518507
2108.600098,4.60E-02,0.9518952
2108.800049,4.60E-02,0.9519389
2109,4.59E-02,0.9519817
2109.199951,4.59E-02,0.9520236
2109.399902,4.58E-02,0.9520647
2109.600098,4.58E-02,0.9521049
2109.800049,0.0457337,0.9521441
2110,4.57E-02,0.9521825
2110.199951,4.57E-02,0.9522199
2110.399902,4.56E-02,0.9522565
2110.600098,4.56E-02,0.9522921
2110.800049,4.55E-02,0.9523269
2111,4.55E-02,0.9523607
2111.199951,0.0454587,0.9523935
2111.399902,4.54E-02,0.9524255
2111.600098,4.54E-02,0.9524565
2111.800049,4.54E-02,0.9524866
2112,4.53E-02,0.9525157
2112.199951,4.53E-02,0.9525439
2112.399902,4.53E-02,0.9525712
2112.600098,4.52E-02,0.9525975
2112.800049,4.52E-02,0.9526229
2113,4.52E-02,0.9526473
2113.199951,4.51E-02,0.9526707
2113.399902,4.51E-02,0.9526932
2113.600098,0.0450941,0.9527147
2113.800049,4.51E-02,0.9527352
2114,4.50E-02,0.9527548
2114.199951,4.50E-02,0.9527735
2114.399902,4.50E-02,0.9527911
2114.600098,4.50E-02,0.9528078
2114.800049,4.50E-02,0.9528235
2115,4.49E-02,0.9528382
2115.199951,0.0449282,0.9528519
2115.399902,4.49E-02,0.9528646
2115.600098,4.49E-02,0.9528764
2115.800049,4.49E-02,0.9528873
2116,4.49E-02,0.9528971
2116.199951,4.49E-02,0.952906
2116.399902,4.48E-02,0.9529138
2116.600098,0.0448345,0.9529207
2116.800049,4.48E-02,0.9529266
2117,4.48E-02,0.9529315
2117.199951,4.48E-02,0.9529355
2117.399902,4.48E-02,0.9529384
2117.600098,4.48E-02,0.9529404
2117.800049,4.48E-02,0.9529414
2118,4.48E-02,0.9529415
2118.199951,4.48E-02,0.9529405
2118.399902,0.0447849,0.9529386
2118.600098,4.48E-02,0.9529356
2118.800049,4.48E-02,0.9529318
2119,4.48E-02,0.9529269
2119.199951,4.48E-02,0.9529211
2119.399902,4.48E-02,0.9529144
2119.600098,4.48E-02,0.9529065
2119.800049,4.48E-02,0.9528978
2120,4.48E-02,0.9528882
2120.199951,4.48E-02,0.9528775
2120.399902,4.48E-02,0.952866
2120.600098,4.48E-02,0.9528534
2120.800049,4.48E-02,0.9528399
2121,4.49E-02,0.9528254
2121.199951,4.49E-02,0.95281
2121.399902,4.49E-02,0.9527937
2121.600098,4.49E-02,0.9527764
2121.800049,4.49E-02,0.9527581
2122,4.49E-02,0.952739
2122.199951,4.49E-02,0.9527189
2122.399902,4.50E-02,0.9526979
2122.600098,4.50E-02,0.9526759
2122.800049,4.50E-02,0.9526531
2123,4.50E-02,0.9526293
2123.199951,4.50E-02,0.9526047
2123.399902,4.51E-02,0.9525791
2123.600098,4.51E-02,0.9525526
2123.800049,4.51E-02,0.9525252
2124,4.51E-02,0.9524969
2124.199951,4.52E-02,0.9524677
2124.399902,0.0451823,0.9524377
2124.600098,4.52E-02,0.9524068
2124.800049,4.52E-02,0.952375
2125,4.53E-02,0.9523423
2125.199951,4.53E-02,0.9523088
2125.399902,4.53E-02,0.9522745
2125.600098,4.54E-02,0.9522392
2125.800049,4.54E-02,0.9522032
2126,4.54E-02,0.9521663
2126.199951,4.55E-02,0.9521286
2126.399902,4.55E-02,0.95209
2126.600098,4.55E-02,0.9520506
2126.800049,4.56E-02,0.9520105
2127,4.56E-02,0.9519694
2127.199951,4.56E-02,0.9519277
2127.399902,4.57E-02,0.9518851
2127.600098,4.57E-02,0.9518417
2127.800049,4.58E-02,0.9517975
2128,4.58E-02,0.9517526
2128.199951,4.58E-02,0.9517069
2128.399902,4.59E-02,0.9516605
2128.600098,4.59E-02,0.9516132
2128.800049,4.60E-02,0.9515653
2129,4.60E-02,0.9515166
2129.199951,4.61E-02,0.9514672
2129.399902,4.61E-02,0.9514171
2129.600098,4.62E-02,0.9513662
2129.800049,4.62E-02,0.9513146
2130,4.63E-02,0.9512624
2130.199951,4.63E-02,0.9512094
2130.399902,4.64E-02,0.9511558
2130.600098,4.64E-02,0.9511014
2130.800049,0.0464672,0.9510465
2131,4.65E-02,0.9509908
2131.199951,0.0465726,0.9509345
2131.399902,4.66E-02,0.9508776
2131.600098,4.67E-02,0.95082
2131.800049,0.0467356,0.9507618
2132,4.68E-02,0.950703
2132.199951,4.68E-02,0.9506435
2132.399902,4.69E-02,0.9505835
2132.600098,4.70E-02,0.9505228
2132.800049,4.70E-02,0.9504616
2133,0.0470781,0.9503999
2133.199951,4.71E-02,0.9503375
2133.399902,0.0471969,0.9502746
2133.600098,4.73E-02,0.9502111
2133.800049,4.73E-02,0.9501471
2134,0.0473793,0.9500826
2134.199951,4.74E-02,0.9500176
2134.399902,4.75E-02,0.949952
2134.600098,4.76E-02,0.9498858
2134.800049,4.76E-02,0.9498193
2135,4.77E-02,0.9497523
2135.199951,4.78E-02,0.9496847
2135.399902,4.78E-02,0.9496168
2135.600098,4.79E-02,0.9495482
2135.800049,0.0479538,0.9494793
2136,4.80E-02,0.94941
2136.199951,4.81E-02,0.9493403
2136.399902,4.82E-02,0.9492701
2136.600098,4.82E-02,0.9491994
2136.800049,4.83E-02,0.9491284
2137,4.84E-02,0.949057
2137.199951,4.84E-02,0.9489853
2137.399902,4.85E-02,0.9489132
2137.600098,4.86E-02,0.9488406
2137.800049,4.86E-02,0.9487677
2138,4.87E-02,0.9486945
2138.199951,4.88E-02,0.948621
2138.399902,4.88E-02,0.9485471
2138.600098,4.89E-02,0.9484729
2138.800049,4.90E-02,0.9483984
2139,4.91E-02,0.9483236
2139.199951,4.91E-02,0.9482486
2139.399902,4.92E-02,0.9481732
2139.600098,4.93E-02,0.9480975
2139.800049,4.93E-02,0.9480217
2140,4.94E-02,0.9479455
2140.199951,4.95E-02,0.9478692
2140.399902,4.96E-02,0.9477926
2140.600098,0.0496419,0.9477158
2140.800049,4.97E-02,0.9476388
2141,4.98E-02,0.9475616
2141.199951,4.99E-02,0.9474842
2141.399902,4.99E-02,0.9474066
2141.600098,5.00E-02,0.9473288
2141.800049,0.0500881,0.9472509
2142,5.02E-02,0.9471729
2142.199951,5.02E-02,0.9470947
2142.399902,5.03E-02,0.9470164
2142.600098,5.04E-02,0.9469379
2142.800049,5.05E-02,0.9468593
2143,5.05E-02,0.9467807
2143.199951,5.06E-02,0.9467019
2143.399902,5.07E-02,0.9466231
2143.600098,5.08E-02,0.9465441
2143.800049,5.08E-02,0.9464652
2144,5.09E-02,0.9463862
2144.199951,5.10E-02,0.9463071
2144.399902,5.11E-02,0.946228
2144.600098,5.11E-02,0.9461488
2144.800049,5.12E-02,0.9460697
2145,5.13E-02,0.9459906
2145.199951,5.14E-02,0.9459114
2145.399902,5.15E-02,0.9458323
2145.600098,5.15E-02,0.9457531
2145.800049,5.16E-02,0.9456741
2146,5.17E-02,0.945595
2146.199951,5.18E-02,0.945516
2146.399902,5.18E-02,0.9454371
2146.600098,5.19E-02,0.9453582
2146.800049,5.20E-02,0.9452794
2147,0.0520582,0.9452007
2147.199951,5.21E-02,0.9451221
2147.399902,5.22E-02,0.9450436
2147.600098,5.23E-02,0.9449652
2147.800049,5.24E-02,0.9448869
2148,5.24E-02,0.9448088
2148.199951,5.25E-02,0.9447308
2148.399902,5.26E-02,0.944653
2148.600098,5.27E-02,0.9445752
2148.800049,5.27E-02,0.9444977
2149,5.28E-02,0.9444204
2149.199951,5.29E-02,0.9443432
2149.399902,5.30E-02,0.9442663
2149.600098,5.30E-02,0.9441894
2149.800049,5.31E-02,0.9441128
2150,5.32E-02,0.9440365
2150.199951,5.32E-02,0.9439604
2150.399902,5.33E-02,0.9438846
2150.600098,5.34E-02,0.9438089
2150.800049,5.35E-02,0.9437335
2151,5.35E-02,0.9436584
2151.199951,5.36E-02,0.9435835
2151.399902,5.37E-02,0.9435089
2151.600098,0.0537542,0.9434345
2151.800049,5.38E-02,0.9433605
2152,5.39E-02,0.9432868
2152.199951,5.40E-02,0.9432134
2152.399902,5.40E-02,0.9431403
2152.600098,5.41E-02,0.9430674
2152.800049,5.42E-02,0.942995
2153,5.42E-02,0.9429229
2153.199951,5.43E-02,0.9428514
2153.399902,5.44E-02,0.9427801
2153.600098,5.44E-02,0.9427092
2153.800049,5.45E-02,0.9426388
2154,5.46E-02,0.9425687
2154.199951,5.47E-02,0.9424989
2154.399902,5.47E-02,0.9424296
2154.600098,5.48E-02,0.9423606
2154.800049,5.48E-02,0.942292
2155,5.49E-02,0.9422239
2155.199951,0.0549776,0.9421562
2155.399902,5.50E-02,0.942089
2155.600098,5.51E-02,0.942022
2155.800049,5.52E-02,0.9419556
2156,5.52E-02,0.9418896
2156.199951,5.53E-02,0.941824
2156.399902,5.54E-02,0.9417589
2156.600098,5.54E-02,0.9416943
2156.800049,5.55E-02,0.9416301
2157,5.55E-02,0.9415664
2157.199951,5.56E-02,0.9415032
2157.399902,5.57E-02,0.9414405
2157.600098,0.055719,0.9413782
2157.800049,5.58E-02,0.9413164
2158,5.58E-02,0.9412552
2158.199951,0.0558935,0.9411945
2158.399902,5.60E-02,0.9411343
2158.600098,5.60E-02,0.9410746
2158.800049,5.61E-02,0.9410154
2159,5.61E-02,0.9409568
2159.199951,5.62E-02,0.9408987
2159.399902,5.62E-02,0.9408411
2159.600098,5.63E-02,0.940784
2159.800049,5.63E-02,0.9407276
2160,5.64E-02,0.9406717
2160.199951,5.64E-02,0.9406164
2160.399902,5.65E-02,0.9405617
2160.600098,5.65E-02,0.9405074
2160.800049,5.66E-02,0.9404538
2161,5.66E-02,0.9404007
2161.199951,5.67E-02,0.9403483
2161.399902,5.67E-02,0.9402965
2161.600098,5.68E-02,0.9402452
2161.800049,5.68E-02,0.9401945
2162,0.0568852,0.9401444
2162.199951,5.69E-02,0.940095
2162.399902,0.0569773,0.9400462
2162.600098,5.70E-02,0.9399979
2162.800049,5.71E-02,0.9399503
2163,5.71E-02,0.9399033
2163.199951,5.72E-02,0.939857
2163.399902,0.0571967,0.9398113
2163.600098,5.72E-02,0.9397662
2163.800049,5.73E-02,0.9397218
2164,5.73E-02,0.939678
2164.199951,5.74E-02,0.9396349
2164.399902,5.74E-02,0.9395924
2164.600098,5.74E-02,0.9395505
2164.800049,5.75E-02,0.9395093
2165,5.75E-02,0.9394688
2165.199951,5.76E-02,0.9394289
2165.399902,5.76E-02,0.9393898
2165.600098,5.76E-02,0.9393512
2165.800049,5.77E-02,0.9393134
2166,0.0576914,0.9392762
2166.199951,5.77E-02,0.9392397
2166.399902,5.78E-02,0.9392039
2166.600098,0.0577895,0.9391687
2166.800049,5.78E-02,0.9391343
2167,5.79E-02,0.9391005
2167.199951,5.79E-02,0.9390675
2167.399902,0.0579106,0.9390351
2167.600098,5.79E-02,0.9390033
2167.800049,5.80E-02,0.9389724
2168,5.80E-02,0.9389421
2168.199951,0.0580206,0.9389125
2168.399902,5.80E-02,0.9388837
2168.600098,5.81E-02,0.9388555
2168.800049,0.0580957,0.938828
2169,5.81E-02,0.9388012
2169.199951,5.81E-02,0.9387752
2169.399902,0.0581644,0.9387498
2169.600098,0.0581859,0.9387252
2169.800049,5.82E-02,0.9387012
2170,0.0582267,0.938678
2170.199951,5.82E-02,0.9386556
2170.399902,5.83E-02,0.9386337
2170.600098,5.83E-02,0.9386127
2170.800049,0.0582997,0.9385924
2171,5.83E-02,0.9385727
2171.199951,5.83E-02,0.9385538
2171.399902,5.83E-02,0.9385356
2171.600098,5.84E-02,0.9385182
2171.800049,0.0583747,0.9385014
2172,5.84E-02,0.9384854
2172.199951,5.84E-02,0.9384701
2172.399902,5.84E-02,0.9384555
2172.600098,5.84E-02,0.9384417
2172.800049,0.0584316,0.9384286
2173,0.0584408,0.9384162
2173.199951,5.84E-02,0.9384045
2173.399902,5.85E-02,0.9383935
2173.600098,5.85E-02,0.9383833
2173.800049,5.85E-02,0.9383737
2174,5.85E-02,0.938365
2174.199951,5.85E-02,0.9383569
2174.399902,5.85E-02,0.9383495
2174.600098,5.85E-02,0.9383429
2174.800049,0.058491,0.938337
2175,5.85E-02,0.9383318
2175.199951,5.85E-02,0.9383274
2175.399902,5.85E-02,0.9383236
2175.600098,5.85E-02,0.9383206
2175.800049,5.85E-02,0.9383183
2176,5.85E-02,0.9383166
2176.199951,5.85E-02,0.9383157
2176.399902,5.85E-02,0.9383156
2176.600098,5.85E-02,0.9383161
2176.800049,5.85E-02,0.9383174
2177,5.85E-02,0.9383193
2177.199951,5.85E-02,0.938322
2177.399902,5.85E-02,0.9383253
2177.600098,5.85E-02,0.9383294
2177.800049,5.84E-02,0.9383342
2178,5.84E-02,0.9383397
2178.199951,5.84E-02,0.9383458
2178.399902,5.84E-02,0.9383527
2178.600098,5.84E-02,0.9383603
2178.800049,0.0583944,0.9383685
2179,5.84E-02,0.9383774
2179.199951,5.84E-02,0.9383871
2179.399902,5.84E-02,0.9383974
2179.600098,5.83E-02,0.9384084
2179.800049,5.83E-02,0.9384201
2180,0.0583107,0.9384325
2180.199951,5.83E-02,0.9384455
2180.399902,5.83E-02,0.9384592
2180.600098,5.83E-02,0.9384736
2180.800049,5.82E-02,0.9384887
2181,5.82E-02,0.9385044
2181.199951,5.82E-02,0.9385208
2181.399902,5.82E-02,0.9385378
2181.600098,5.82E-02,0.9385555
2181.800049,5.81E-02,0.9385739
2182,5.81E-02,0.9385929
2182.199951,5.81E-02,0.9386126
2182.399902,5.81E-02,0.9386328
2182.600098,5.80E-02,0.9386538
2182.800049,5.80E-02,0.9386754
2183,5.80E-02,0.9386976
2183.199951,5.80E-02,0.9387205
2183.399902,0.0579428,0.9387439
2183.600098,5.79E-02,0.938768
2183.800049,5.79E-02,0.9387928
2184,5.79E-02,0.9388181
2184.199951,5.78E-02,0.938844
2184.399902,5.78E-02,0.9388705
2184.600098,5.78E-02,0.9388978
2184.800049,0.0577377,0.9389255
2185,5.77E-02,0.9389539
2185.199951,5.77E-02,0.9389828
2185.399902,5.76E-02,0.9390123
2185.600098,5.76E-02,0.9390425
2185.800049,5.76E-02,0.9390733
2186,5.75E-02,0.9391045
2186.199951,5.75E-02,0.9391364
2186.399902,5.75E-02,0.9391688
2186.600098,5.74E-02,0.9392018
2186.800049,5.74E-02,0.9392354
2187,5.74E-02,0.9392695
2187.199951,5.73E-02,0.9393041
2187.399902,0.05728,0.9393393
2187.600098,5.72E-02,0.9393751
2187.800049,5.72E-02,0.9394113
2188,5.72E-02,0.9394482
2188.199951,5.71E-02,0.9394855
2188.399902,5.71E-02,0.9395233
2188.600098,5.70E-02,0.9395617
2188.800049,5.70E-02,0.9396006
2189,5.70E-02,0.93964
2189.199951,5.69E-02,0.9396799
2189.399902,5.69E-02,0.9397203
2189.600098,5.68E-02,0.9397612
2189.800049,5.68E-02,0.9398025
2190,5.67E-02,0.9398444
2190.199951,5.67E-02,0.9398867
2190.399902,5.66E-02,0.9399295
2190.600098,5.66E-02,0.9399728
2190.800049,5.65E-02,0.9400165
2191,5.65E-02,0.9400606
2191.199951,5.64E-02,0.9401053
2191.399902,5.64E-02,0.9401503
2191.600098,5.64E-02,0.9401959
2191.800049,0.0563023,0.9402418
2192,5.63E-02,0.9402881
2192.199951,0.0562023,0.9403349
2192.399902,5.62E-02,0.9403821
2192.600098,5.61E-02,0.9404297
2192.800049,5.60E-02,0.9404777
2193,5.60E-02,0.9405261
2193.199951,5.59E-02,0.9405749
2193.399902,5.59E-02,0.940624
2193.600098,5.58E-02,0.9406736
2193.800049,0.055786,0.9407235
2194,5.57E-02,0.9407738
2194.199951,5.57E-02,0.9408244
2194.399902,5.56E-02,0.9408755
2194.600098,5.56E-02,0.9409268
2194.800049,5.55E-02,0.9409786
2195,5.55E-02,0.9410306
2195.199951,5.54E-02,0.941083
2195.399902,5.53E-02,0.9411356
2195.600098,5.53E-02,0.9411887
2195.800049,5.52E-02,0.941242
2196,5.52E-02,0.9412956
2196.199951,5.51E-02,0.9413495
2196.399902,5.51E-02,0.9414037
2196.600098,5.50E-02,0.9414583
2196.800049,5.49E-02,0.9415131
2197,5.49E-02,0.9415681
2197.199951,5.48E-02,0.9416234
2197.399902,0.054768,0.941679
2197.600098,5.47E-02,0.9417349
2197.800049,5.46E-02,0.9417909
2198,5.46E-02,0.9418473
2198.199951,0.0545292,0.9419038
2198.399902,5.45E-02,0.9419606
2198.600098,5.44E-02,0.9420177
2198.800049,5.43E-02,0.9420749
2199,5.43E-02,0.9421323
2199.199951,5.42E-02,0.9421899
2199.399902,5.42E-02,0.9422477
2199.600098,5.41E-02,0.9423058
2199.800049,5.40E-02,0.942364
2200,5.40E-02,0.9424223
2200.199951,5.39E-02,0.9424809
2200.399902,5.39E-02,0.9425396
2200.600098,5.38E-02,0.9425985
2200.800049,0.0537301,0.9426575
2201,5.37E-02,0.9427166
2201.199951,0.0536047,0.9427758
2201.399902,0.0535418,0.9428353
2201.600098,5.35E-02,0.9428948
2201.800049,5.34E-02,0.9429545
2202,5.34E-02,0.9430142
2202.199951,0.053289,0.943074
2202.399902,5.32E-02,0.943134
2202.600098,5.32E-02,0.943194
2202.800049,5.31E-02,0.9432542
2203,0.0530347,0.9433143
2203.199951,5.30E-02,0.9433746
2203.399902,5.29E-02,0.9434348
2203.600098,5.28E-02,0.9434953
2203.800049,5.28E-02,0.9435557
2204,5.27E-02,0.9436161
2204.199951,5.27E-02,0.9436765
2204.399902,5.26E-02,0.943737
2204.600098,5.25E-02,0.9437976
2204.800049,5.25E-02,0.9438581
2205,5.24E-02,0.9439187
2205.199951,5.23E-02,0.9439792
2205.399902,5.23E-02,0.9440398
2205.600098,5.22E-02,0.9441003
2205.800049,0.0521391,0.9441608
2206,5.21E-02,0.9442213
2206.199951,5.20E-02,0.9442817
2206.399902,5.19E-02,0.9443421
2206.600098,0.0518834,0.9444025
2206.800049,5.18E-02,0.9444628
2207,5.18E-02,0.944523
2207.199951,5.17E-02,0.9445832
2207.399902,5.16E-02,0.9446433
2207.600098,5.16E-02,0.9447033
2207.800049,5.15E-02,0.9447632
2208,5.14E-02,0.944823
2208.199951,5.14E-02,0.9448828
2208.399902,5.13E-02,0.9449424
2208.600098,5.12E-02,0.945002
2208.800049,5.12E-02,0.9450613
2209,5.11E-02,0.9451206
2209.199951,0.0510607,0.9451797
2209.399902,5.10E-02,0.9452386
2209.600098,5.09E-02,0.9452976
2209.800049,5.09E-02,0.9453562
2210,5.08E-02,0.9454148
2210.199951,5.07E-02,0.9454732
2210.399902,5.07E-02,0.9455314
2210.600098,5.06E-02,0.9455895
2210.800049,5.06E-02,0.9456473
2211,5.05E-02,0.9457049
2211.199951,5.04E-02,0.9457624
2211.399902,5.04E-02,0.9458197
2211.600098,5.03E-02,0.9458768
2211.800049,5.03E-02,0.9459336
2212,5.02E-02,0.9459903
2212.199951,5.01E-02,0.9460467
2212.399902,5.01E-02,0.9461028
2212.600098,5.00E-02,0.9461588
2212.800049,0.0499632,0.9462145
2213,4.99E-02,0.9462699
2213.199951,4.98E-02,0.9463251
2213.399902,4.98E-02,0.94638
2213.600098,4.97E-02,0.9464347
2213.800049,0.0496712,0.9464892
2214,4.96E-02,0.9465433
2214.199951,4.96E-02,0.9465971
2214.399902,4.95E-02,0.9466506
2214.600098,4.94E-02,0.946704
2214.800049,4.94E-02,0.9467569
2215,4.93E-02,0.9468095
2215.199951,4.93E-02,0.9468619
2215.399902,4.92E-02,0.946914
2215.600098,4.92E-02,0.9469657
2215.800049,4.91E-02,0.9470171
2216,4.91E-02,0.9470682
2216.199951,4.90E-02,0.9471189
2216.399902,4.89E-02,0.9471692
2216.600098,4.89E-02,0.9472194
2216.800049,4.88E-02,0.9472691
2217,0.0487868,0.9473184
2217.199951,4.87E-02,0.9473674
2217.399902,4.87E-02,0.947416
2217.600098,4.86E-02,0.9474643
2217.800049,4.86E-02,0.9475121
2218,0.0485284,0.9475597
2218.199951,4.85E-02,0.9476068
2218.399902,4.84E-02,0.9476535
2218.600098,4.84E-02,0.9476999
2218.800049,4.83E-02,0.9477459
2219,4.83E-02,0.9477914
2219.199951,4.82E-02,0.9478366
2219.399902,4.82E-02,0.9478813
2219.600098,4.81E-02,0.9479257
2219.800049,4.81E-02,0.9479696
2220,0.048041,0.9480131
2220.199951,4.80E-02,0.9480561
2220.399902,4.79E-02,0.9480987
2220.600098,4.79E-02,0.948141
2220.800049,4.79E-02,0.9481828
2221,4.78E-02,0.9482241
2221.199951,4.78E-02,0.948265
2221.399902,4.77E-02,0.9483054
2221.600098,4.77E-02,0.9483454
2221.800049,4.76E-02,0.948385
2222,4.76E-02,0.948424
2222.199951,4.76E-02,0.9484627
2222.399902,4.75E-02,0.9485008
2222.600098,4.75E-02,0.9485386
2222.800049,0.0474311,0.9485758
2223,0.047391,0.9486125
2223.199951,4.74E-02,0.9486488
2223.399902,4.73E-02,0.9486846
2223.600098,4.73E-02,0.94872
2223.800049,4.72E-02,0.9487548
2224,4.72E-02,0.9487891
2224.199951,4.72E-02,0.948823
2224.399902,0.0471239,0.9488564
2224.600098,4.71E-02,0.9488893
2224.800049,4.71E-02,0.9489216
2225,4.70E-02,0.9489534
2225.199951,4.70E-02,0.9489848
2225.399902,4.69E-02,0.9490157
2225.600098,4.69E-02,0.9490461
2225.800049,4.69E-02,0.9490759
2226,4.68E-02,0.9491053
2226.199951,0.0468164,0.9491341
2226.399902,4.68E-02,0.9491624
2226.600098,0.0467537,0.9491902
2226.800049,4.67E-02,0.9492175
2227,4.67E-02,0.9492443
2227.199951,4.67E-02,0.9492705
2227.399902,4.66E-02,0.9492962
2227.600098,4.66E-02,0.9493214
2227.800049,4.66E-02,0.9493461
2228,4.66E-02,0.9493702
2228.199951,4.65E-02,0.9493938
2228.399902,4.65E-02,0.9494169
2228.600098,4.65E-02,0.9494395
2228.800049,4.64E-02,0.9494615
2229,4.64E-02,0.949483
2229.199951,4.64E-02,0.9495039
2229.399902,4.64E-02,0.9495243
2229.600098,0.0463509,0.9495442
2229.800049,4.63E-02,0.9495636
2230,0.0463063,0.9495823
2230.199951,4.63E-02,0.9496006
2230.399902,4.63E-02,0.9496184
2230.600098,4.62E-02,0.9496356
2230.800049,4.62E-02,0.9496523
2231,4.62E-02,0.9496683
2231.199951,0.0461855,0.949684
2231.399902,4.62E-02,0.949699
2231.600098,4.61E-02,0.9497135
2231.800049,4.61E-02,0.9497275
2232,4.61E-02,0.9497409
2232.199951,4.61E-02,0.9497538
2232.399902,4.61E-02,0.9497661
2232.600098,4.61E-02,0.949778
2232.800049,4.61E-02,0.9497892
2233,4.60E-02,0.9498
2233.199951,4.60E-02,0.9498101
2233.399902,4.60E-02,0.9498198
2233.600098,4.60E-02,0.9498289
2233.800049,4.60E-02,0.9498375
2234,4.60E-02,0.9498456
2234.199951,4.60E-02,0.9498531
2234.399902,4.60E-02,0.9498601
2234.600098,4.59E-02,0.9498665
2234.800049,4.59E-02,0.9498725
2235,0.0459316,0.9498779
2235.199951,4.59E-02,0.9498827
2235.399902,4.59E-02,0.9498871
2235.600098,4.59E-02,0.9498909
2235.800049,4.59E-02,0.9498942
2236,4.59E-02,0.949897
2236.199951,4.59E-02,0.9498992
2236.399902,4.59E-02,0.9499009
2236.600098,4.59E-02,0.9499021
2236.800049,4.59E-02,0.9499028
2237,4.59E-02,0.949903
2237.199951,4.59E-02,0.9499027
2237.399902,4.59E-02,0.9499018
2237.600098,4.59E-02,0.9499004
2237.800049,4.59E-02,0.9498986
2238,4.59E-02,0.9498962
2238.199951,4.59E-02,0.9498934
2238.399902,4.59E-02,0.94989
2238.600098,4.59E-02,0.9498861
2238.800049,4.59E-02,0.9498817
2239,4.59E-02,0.9498768
2239.199951,4.59E-02,0.9498715
2239.399902,4.59E-02,0.9498656
2239.600098,4.59E-02,0.9498593
2239.800049,4.59E-02,0.9498525
2240,0.0458876,0.9498451
2240.199951,4.59E-02,0.9498374
2240.399902,4.59E-02,0.9498291
2240.600098,4.59E-02,0.9498203
2240.800049,4.59E-02,0.9498112
2241,4.59E-02,0.9498015
2241.199951,4.59E-02,0.9497913
2241.399902,4.59E-02,0.9497808
2241.600098,4.59E-02,0.9497697
2241.800049,4.59E-02,0.9497581
2242,4.60E-02,0.9497462
2242.199951,4.60E-02,0.9497337
2242.399902,4.60E-02,0.9497209
2242.600098,4.60E-02,0.9497076
2242.800049,4.60E-02,0.9496938
2243,4.60E-02,0.9496796
2243.199951,4.60E-02,0.949665
2243.399902,4.60E-02,0.9496499
2243.600098,4.60E-02,0.9496344
2243.800049,4.61E-02,0.9496185
2244,4.61E-02,0.9496022
2244.199951,4.61E-02,0.9495854
2244.399902,4.61E-02,0.9495683
2244.600098,4.61E-02,0.9495507
2244.800049,4.61E-02,0.9495327
2245,4.61E-02,0.9495144
2245.199951,4.62E-02,0.9494956
2245.399902,4.62E-02,0.9494764
2245.600098,4.62E-02,0.9494569
2245.800049,0.0462098,0.9494369
2246,0.0462272,0.9494166
2246.199951,4.62E-02,0.9493959
2246.399902,4.63E-02,0.9493749
2246.600098,4.63E-02,0.9493534
2246.800049,4.63E-02,0.9493316
2247,4.63E-02,0.9493094
2247.199951,4.63E-02,0.9492869
2247.399902,4.64E-02,0.949264
2247.600098,4.64E-02,0.9492407
2247.800049,4.64E-02,0.9492172
2248,4.64E-02,0.9491933
2248.199951,4.64E-02,0.949169
2248.399902,4.65E-02,0.9491444
