# wavelength (nm),transmission (I/F) 
8.140499999999871727e-01,8.187895761813945850e-01
8.140999999999871672e-01,8.187947478829845638e-01
8.141499999999871617e-01,8.187999195845745426e-01
8.141999999999870452e-01,8.188050912861645214e-01
8.142499999999870397e-01,8.188102629877546113e-01
8.142999999999870342e-01,8.188154346893445901e-01
8.143499999999869177e-01,8.188206063909345689e-01
8.143999999999869122e-01,8.188257780925244367e-01
8.144499999999869067e-01,8.188309497941144155e-01
8.144999999999867901e-01,8.188361214957043943e-01
8.145499999999867846e-01,8.188412931972944842e-01
8.145999999999866681e-01,8.188464648988844630e-01
8.146499999999866626e-01,8.188516366004744418e-01
8.146999999999866571e-01,8.188568083020644206e-01
8.147499999999865405e-01,8.188619800036542884e-01
8.147999999999865350e-01,8.188671517052443782e-01
8.148499999999865295e-01,8.188723234068343571e-01
8.148999999999864130e-01,8.188774951084243359e-01
8.149499999999864075e-01,8.188826668100143147e-01
8.149999999999864020e-01,8.188878385116042935e-01
8.150499999999862855e-01,8.188930102131942723e-01
8.150999999999862800e-01,8.188981819147843622e-01
8.151499999999862744e-01,8.189033536163743410e-01
8.151999999999861579e-01,8.189085253179643198e-01
8.152499999999861524e-01,8.189136970195542986e-01
8.152999999999860359e-01,8.189188687211442774e-01
8.153499999999860304e-01,8.189240404227343673e-01
8.153999999999860249e-01,8.189292121243243461e-01
8.154499999999859083e-01,8.189343838259143249e-01
8.154999999999859028e-01,8.189395555275043037e-01
8.155499999999858973e-01,8.189447272290942825e-01
8.155999999999857808e-01,8.189498989306841503e-01
8.156499999999857753e-01,8.189550706322742402e-01
8.156999999999857698e-01,8.189602423338642190e-01
8.157499999999856533e-01,8.189654140354541978e-01
8.157999999999856477e-01,8.189705857370441766e-01
8.158499999999855312e-01,8.189757574386341554e-01
8.158999999999855257e-01,8.189809291402241342e-01
8.159499999999855202e-01,8.189861008418142241e-01
8.159999999999854037e-01,8.189912725434042029e-01
8.160499999999853982e-01,8.189964442449941817e-01
8.160999999999853927e-01,8.190016159465841605e-01
8.161499999999852761e-01,8.190067876481741393e-01
8.161999999999852706e-01,8.190119593497642292e-01
8.162499999999852651e-01,8.190171310513542080e-01
8.162999999999851486e-01,8.190223027529441868e-01
8.163499999999851431e-01,8.190274744545341656e-01
8.163999999999851376e-01,8.190326461561241445e-01
8.164499999999850210e-01,8.190378178577141233e-01
8.164999999999850155e-01,8.190429895593042131e-01
8.165499999999848990e-01,8.190481612608941919e-01
8.165999999999848935e-01,8.190533329624840597e-01
8.166499999999848880e-01,8.190585046640740385e-01
8.166999999999847715e-01,8.190636763656640174e-01
8.167499999999847660e-01,8.190688480672541072e-01
8.167999999999847605e-01,8.190740197688440860e-01
8.168499999999846439e-01,8.190791914704340648e-01
8.168999999999846384e-01,8.190843631720240436e-01
8.169499999999846329e-01,8.190895348736140225e-01
8.169999999999845164e-01,8.190947065752040013e-01
8.170499999999845109e-01,8.190998782767940911e-01
8.170999999999843943e-01,8.191050499783840699e-01
8.171499999999843888e-01,8.191102216799740487e-01
8.171999999999843833e-01,8.191153933815640276e-01
8.172499999999842668e-01,8.191205650831540064e-01
8.172999999999842613e-01,8.191257367847440962e-01
8.173499999999842558e-01,8.191309084863340750e-01
8.173999999999841393e-01,8.191360801879240539e-01
8.174499999999841338e-01,8.191412518895140327e-01
8.174999999999841283e-01,8.191464235911040115e-01
8.175499999999840117e-01,8.191515952926939903e-01
8.175999999999840062e-01,8.191567669942839691e-01
8.176499999999840007e-01,8.191619386958739479e-01
8.176999999999838842e-01,8.191671103974639268e-01
8.177499999999838787e-01,8.191722820990539056e-01
8.177999999999837621e-01,8.191774538006438844e-01
8.178499999999837566e-01,8.191826255022339742e-01
8.178999999999837511e-01,8.191877972038239530e-01
8.179499999999836346e-01,8.191929689054139319e-01
8.179999999999836291e-01,8.191981406070039107e-01
8.180499999999836236e-01,8.192033123085938895e-01
8.180999999999835071e-01,8.192084840101838683e-01
8.181499999999835016e-01,8.192136557117739581e-01
8.181999999999834960e-01,8.192188274133639370e-01
8.182499999999833795e-01,8.192239991149539158e-01
8.182999999999833740e-01,8.192291708165437836e-01
8.183499999999832575e-01,8.192343425181337624e-01
8.183999999999832520e-01,8.192395142197238522e-01
8.184499999999832465e-01,8.192446859213138310e-01
8.184999999999831299e-01,8.192498576229038099e-01
8.185499999999831244e-01,8.192550293244937887e-01
8.185999999999831189e-01,8.192602010260837675e-01
8.186499999999830024e-01,8.192653727276736353e-01
8.186999999999829969e-01,8.192705444292637251e-01
8.187499999999829914e-01,8.192757161308537039e-01
8.187999999999828749e-01,8.192808878324436828e-01
8.188499999999828693e-01,8.192860595340336616e-01
8.188999999999828638e-01,8.192912312356236404e-01
8.189499999999827473e-01,8.192964029372137302e-01
8.189999999999827418e-01,8.193015746388037090e-01
8.190499999999826253e-01,8.193067463403936879e-01
8.190999999999826198e-01,8.193119180419836667e-01
8.191499999999826143e-01,8.193170897435736455e-01
8.191999999999824977e-01,8.193222614451636243e-01
8.192499999999824922e-01,8.193274331467537142e-01
8.192999999999824867e-01,8.193326048483436930e-01
8.193499999999823702e-01,8.193377765499336718e-01
8.193999999999823647e-01,8.193429482515236506e-01
8.194499999999823592e-01,8.193481199531136294e-01
8.194999999999822426e-01,8.193532916547036082e-01
8.195499999999822371e-01,8.193584633562936981e-01
8.195999999999821206e-01,8.193636350578835659e-01
8.196499999999821151e-01,8.193688067594735447e-01
8.196999999999821096e-01,8.193739784610635235e-01
8.197499999999819931e-01,8.193791501626535023e-01
8.197999999999819876e-01,8.193843218642435922e-01
8.198499999999819821e-01,8.193894935658335710e-01
8.198999999999818655e-01,8.193946652674235498e-01
8.199499999999818600e-01,8.193998369690135286e-01
8.199999999999818545e-01,8.194050086706035074e-01
8.200499999999817380e-01,8.194101803721934862e-01
8.200999999999817325e-01,8.194153520737835761e-01
8.201499999999817270e-01,8.194205237753735549e-01
8.201999999999816104e-01,8.194256954769635337e-01
8.202499999999816049e-01,8.194308671785535125e-01
8.202999999999814884e-01,8.194360388801434913e-01
8.203499999999814829e-01,8.194412105817335812e-01
8.203999999999814774e-01,8.194463822833235600e-01
8.204499999999813609e-01,8.194515539849135388e-01
8.204999999999813554e-01,8.194567256865035176e-01
8.205499999999813499e-01,8.194618973880934965e-01
8.205999999999812333e-01,8.194670690896834753e-01
8.206499999999812278e-01,8.194722407912734541e-01
8.206999999999812223e-01,8.194774124928634329e-01
8.207499999999811058e-01,8.194825841944534117e-01
8.207999999999811003e-01,8.194877558960433905e-01
8.208499999999809837e-01,8.194929275976333694e-01
8.208999999999809782e-01,8.194980992992234592e-01
8.209499999999809727e-01,8.195032710008134380e-01
8.209999999999808562e-01,8.195084427024034168e-01
8.210499999999808507e-01,8.195136144039933956e-01
8.210999999999808452e-01,8.195187861055833745e-01
8.211499999999807287e-01,8.195239578071733533e-01
8.211999999999807232e-01,8.195291295087634431e-01
8.212499999999807176e-01,8.195343012103534219e-01
8.212999999999806011e-01,8.195394729119434007e-01
8.213499999999805956e-01,8.195446446135333796e-01
8.213999999999805901e-01,8.195498163151233584e-01
8.214499999999804736e-01,8.195549880167134482e-01
8.214999999999804681e-01,8.195601597183034270e-01
8.215499999999803515e-01,8.195653314198934059e-01
8.215999999999803460e-01,8.195705031214832736e-01
8.216499999999803405e-01,8.195756748230732525e-01
8.216999999999802240e-01,8.195808465246632313e-01
8.217499999999802185e-01,8.195860182262533211e-01
8.217999999999802130e-01,8.195911899278432999e-01
8.218499999999800965e-01,8.195963616294332788e-01
8.218999999999800909e-01,8.196015333310232576e-01
8.219499999999800854e-01,8.196067050326132364e-01
8.219999999999799689e-01,8.196118767342033262e-01
8.220499999999799634e-01,8.196170484357933050e-01
8.220999999999798469e-01,8.196222201373832839e-01
8.221499999999798414e-01,8.196273918389732627e-01
8.221999999999798359e-01,8.196325635405631305e-01
8.222499999999797193e-01,8.196377352421531093e-01
8.222999999999797138e-01,8.196429069437431991e-01
8.223499999999797083e-01,8.196480786453331779e-01
8.223999999999795918e-01,8.196532503469231568e-01
8.224499999999795863e-01,8.196584220485131356e-01
8.224999999999795808e-01,8.196635937501031144e-01
8.225499999999794642e-01,8.196687654516932042e-01
8.225999999999794587e-01,8.196739371532831830e-01
8.226499999999794532e-01,8.196791088548730508e-01
8.226999999999793367e-01,8.196842805564630297e-01
8.227499999999793312e-01,8.196894522580530085e-01
8.227999999999792147e-01,8.196946239596429873e-01
8.228499999999792092e-01,8.196997956612330771e-01
8.228999999999792037e-01,8.197049673628230559e-01
8.229499999999790871e-01,8.197101390644130348e-01
8.229999999999790816e-01,8.197153107660030136e-01
8.230499999999790761e-01,8.197204824675929924e-01
8.230999999999789596e-01,8.197256541691830822e-01
8.231499999999789541e-01,8.197308258707730610e-01
8.231999999999789486e-01,8.197359975723630399e-01
8.232499999999788320e-01,8.197411692739530187e-01
8.232999999999788265e-01,8.197463409755429975e-01
8.233499999999787100e-01,8.197515126771329763e-01
8.233999999999787045e-01,8.197566843787230662e-01
8.234499999999786990e-01,8.197618560803130450e-01
8.234999999999785825e-01,8.197670277819030238e-01
8.235499999999785770e-01,8.197721994834930026e-01
8.235999999999785715e-01,8.197773711850829814e-01
8.236499999999784549e-01,8.197825428866728492e-01
8.236999999999784494e-01,8.197877145882629391e-01
8.237499999999784439e-01,8.197928862898529179e-01
8.237999999999783274e-01,8.197980579914428967e-01
8.238499999999783219e-01,8.198032296930328755e-01
8.238999999999783164e-01,8.198084013946228543e-01
8.239499999999781998e-01,8.198135730962129442e-01
8.239999999999781943e-01,8.198187447978029230e-01
8.240499999999780778e-01,8.198239164993929018e-01
8.240999999999780723e-01,8.198290882009828806e-01
8.241499999999780668e-01,8.198342599025728594e-01
8.241999999999779503e-01,8.198394316041628382e-01
8.242499999999779448e-01,8.198446033057529281e-01
8.242999999999779392e-01,8.198497750073429069e-01
8.243499999999778227e-01,8.198549467089328857e-01
8.243999999999778172e-01,8.198601184105228645e-01
8.244499999999778117e-01,8.198652901121128433e-01
8.244999999999776952e-01,8.198704618137029332e-01
8.245499999999776897e-01,8.198756335152929120e-01
8.245999999999775731e-01,8.198808052168828908e-01
8.246499999999775676e-01,8.198859769184727586e-01
8.246999999999775621e-01,8.198911486200627374e-01
8.247499999999774456e-01,8.198963203216527162e-01
8.247999999999774401e-01,8.199014920232428061e-01
8.248499999999774346e-01,8.199066637248327849e-01
8.248999999999773181e-01,8.199118354264227637e-01
8.249499999999773125e-01,8.199170071280127425e-01
8.249999999999773070e-01,8.199221788296027214e-01
8.250499999999771905e-01,8.199273505311928112e-01
8.250999999999771850e-01,8.199325222327827900e-01
8.251499999999771795e-01,8.199376939343727688e-01
8.251999999999770630e-01,8.199428656359627476e-01
8.252499999999770575e-01,8.199480373375527265e-01
8.252999999999769409e-01,8.199532090391427053e-01
8.253499999999769354e-01,8.199583807407327951e-01
8.253999999999769299e-01,8.199635524423227739e-01
8.254499999999768134e-01,8.199687241439127527e-01
8.254999999999768079e-01,8.199738958455027316e-01
8.255499999999768024e-01,8.199790675470927104e-01
8.255999999999766858e-01,8.199842392486828002e-01
8.256499999999766803e-01,8.199894109502726680e-01
8.256999999999766748e-01,8.199945826518626468e-01
8.257499999999765583e-01,8.199997543534526256e-01
8.257999999999765528e-01,8.200049260550426045e-01
8.258499999999764363e-01,8.200100977566325833e-01
8.258999999999764308e-01,8.200152694582226731e-01
8.259499999999764253e-01,8.200204411598126519e-01
8.259999999999763087e-01,8.200256128614026307e-01
8.260499999999763032e-01,8.200307845629926096e-01
8.260999999999762977e-01,8.200359562645824774e-01
8.261499999999761812e-01,8.200411279661725672e-01
8.261999999999761757e-01,8.200462996677625460e-01
8.262499999999761702e-01,8.200514713693525248e-01
8.262999999999760536e-01,8.200566430709425036e-01
8.263499999999760481e-01,8.200618147725324825e-01
8.263999999999760426e-01,8.200669864741224613e-01
8.264499999999759261e-01,8.200721581757125511e-01
8.264999999999759206e-01,8.200773298773025299e-01
8.265499999999758041e-01,8.200825015788925088e-01
8.265999999999757986e-01,8.200876732804824876e-01
8.266499999999757931e-01,8.200928449820723554e-01
8.266999999999756765e-01,8.200980166836624452e-01
8.267499999999756710e-01,8.201031883852524240e-01
8.267999999999756655e-01,8.201083600868424028e-01
8.268499999999755490e-01,8.201135317884323817e-01
8.268999999999755435e-01,8.201187034900223605e-01
8.269499999999755380e-01,8.201238751916123393e-01
8.269999999999754214e-01,8.201290468932024291e-01
8.270499999999754159e-01,8.201342185947924079e-01
8.270999999999752994e-01,8.201393902963823868e-01
8.271499999999752939e-01,8.201445619979723656e-01
8.271999999999752884e-01,8.201497336995623444e-01
8.272499999999751719e-01,8.201549054011523232e-01
8.272999999999751664e-01,8.201600771027424130e-01
8.273499999999751608e-01,8.201652488043323919e-01
8.273999999999750443e-01,8.201704205059223707e-01
8.274499999999750388e-01,8.201755922075123495e-01
8.274999999999750333e-01,8.201807639091023283e-01
8.275499999999749168e-01,8.201859356106924182e-01
8.275999999999749113e-01,8.201911073122823970e-01
8.276499999999749058e-01,8.201962790138722648e-01
8.276999999999747892e-01,8.202014507154622436e-01
8.277499999999747837e-01,8.202066224170522224e-01
8.277999999999746672e-01,8.202117941186422012e-01
8.278499999999746617e-01,8.202169658202322911e-01
8.278999999999746562e-01,8.202221375218222699e-01
8.279499999999745397e-01,8.202273092234122487e-01
8.279999999999745341e-01,8.202324809250022275e-01
8.280499999999745286e-01,8.202376526265922063e-01
8.280999999999744121e-01,8.202428243281822962e-01
8.281499999999744066e-01,8.202479960297722750e-01
8.281999999999744011e-01,8.202531677313622538e-01
8.282499999999742846e-01,8.202583394329522326e-01
8.282999999999742791e-01,8.202635111345422114e-01
8.283499999999741625e-01,8.202686828361321902e-01
8.283999999999741570e-01,8.202738545377222801e-01
8.284499999999741515e-01,8.202790262393122589e-01
8.284999999999740350e-01,8.202841979409022377e-01
8.285499999999740295e-01,8.202893696424922165e-01
8.285999999999740240e-01,8.202945413440821953e-01
8.286499999999739074e-01,8.202997130456721742e-01
8.286999999999739019e-01,8.203048847472621530e-01
8.287499999999738964e-01,8.203100564488521318e-01
8.287999999999737799e-01,8.203152281504421106e-01
8.288499999999737744e-01,8.203203998520320894e-01
8.288999999999737689e-01,8.203255715536220682e-01
